NumberOfElements	private_access	private_StdDev	global_read	read_StdDev	global_write	write_StdDev	read_write_access	read_write_StdDev	const_ivl_access	const_ivl_StdDev	ivl_access	ivl_StdDev	cont_const_access	cont_const_StdDev	two_cont_access	two_cont_StdDev	cont2_cont1_access	cont1_cont2_StdDev
15466496	0	0.0671066	0.0488281	0.167339	-0.0683594	0.0420172	20.627	2.40772	39.3145	6.07342	11055.3	548.353	38.3652	5.31372	11047.4	539.804	36.3086	4.79423	54.1582	8.62132
15597568	0	0.0603653	-0.117188	0.0504433	-0.136719	0.0321767	20.7812	2.38296	43.584	7.52817	10251	494.007	31.3262	4.38174	9830.73	474.422	32.7598	3.42686	32.1152	3.93543
15728640	0	0.23663	-0.339844	0.0285074	-0.240234	0.0431615	25.7891	2.5037	36.584	4.88216	8687.71	439.59	33.4844	4.68964	11460.2	526.249	47.2812	6.75806	38.5898	5.06833
15859712	0	0.0522636	0.244141	0.161126	0.0078125	0.0328734	24.1797	2.83203	37.9668	5.05328	13357.1	653.715	30.584	3.13036	12254.2	406.502	45.418	6.1153	44.4512	5.8417
15990784	0	0.0361646	-0.00390625	0.0261829	-0.0292969	0.0291937	27.6133	3.72651	32.9141	2.88366	11070.5	384.732	36.1504	4.77056	10580.1	399.619	32.7578	3.75848	37.0566	5.35834
16121856	0	0.162668	-0.195312	0.0320123	-0.162109	0.0298547	23.9746	3.12997	45.3281	6.1455	10785.9	430.548	37.9023	4.37924	9343.82	421.567	34.584	4.98589	51.7246	9.053
16252928	0	0.0797897	0.0292969	0.119401	-0.0683594	0.0307506	28.6484	4.44969	34.582	3.50604	9807.38	470.087	30.2129	3.52033	11396.6	619.082	39.0527	4.96011	41.1348	7.7822
16384000	0	0.0381954	-0.0507812	0.0218691	0.111328	0.09647	22.8672	2.36706	43.3477	5.78789	12003.9	600.234	35.9531	4.65034	10301.5	606.449	37.625	5.07154	36.8438	4.07724
16515072	0	0.0541438	-0.0898438	0.0218581	-0.111328	0.0252291	20.4609	2.29046	32.0801	4.37462	8714.71	330.09	30.6172	3.93371	12030.4	615.96	32.9727	3.93438	32.8184	4.42569
16646144	0	0.0378142	0	0.035822	0.015625	0.0355483	37.1016	4.22094	39.3516	6.07477	9468.22	408.628	23.1016	3.22517	9048.38	343.529	56.7227	9.21844	36.9414	5.45511
16777216	0	0.168181	-0.195312	0.0217978	-0.173828	0.0238395	23.5859	2.40615	61.0547	7.68405	10975	614.894	33.625	4.60819	9707.01	333.342	27.875	4.28944	55.1602	8.30066
